,Unnamed: 0,id,pubDateTime,mainContent,label
6368,6368,866720,2010/4/30 17:15,"请问贵公司网点的开设没有达到年前的预期,今年公司有没有具体的行动计划,比如说目标要达到多少.有节流到开源是不是可以从这个指标上衡量?",3
6369,6369,578040,2010/4/30 18:00,为什么不申请摘帽，,9
6370,6370,585804,2010/4/30 18:22,"贵司与吉林化纤的产品结构上的有一定的重叠性，为何在2010年两家上市公司一季度报表上的利润收益相差如此巨大,短纤产品萎靡的市场需求却能造就贵司一季度的所谓“辉煌”，是否未经审计的季度报表存在瑕疵...",6
6371,6371,335605,2010/5/4 9:34,"公司今年为何不分红,又什么投资项目吗?",7
6372,6372,808274,2010/5/4 9:55,目前公司BOPA出厂价是多少？比上月是涨？是跌？原料涨价，公司有无提价的打算？另外公司能否定期公布产品的价格变动情况？谢谢！！,3
6373,6373,721362,2010/5/4 10:28,股东问“本公司收购三立铜业将为本公司在实现海水淡化白铜管、超高压输送电领域铜管的生产研发提供技术支持和保证”：海水淡化不是用钛管吗？如何用到白铜管的？超高压输送电领域又是如何用到铜管的？请专业角度解释一下，谢谢！,3
6374,6374,539737,2010/5/4 10:28,请问贵公司的长永高速也在维修吗?另09年度的股息派息日定了没有?,7
6375,6375,721361,2010/5/4 10:29,股东问本公司1050万美元与以色列人的太阳能光热发电项目合作还是挺有战略眼光的，那么公司的决策层及研发部门是否在海水淡化、电动车充电等未来大市场项目上也有战略考虑和相关技术储备呢？谢谢！,3
6376,6376,539715,2010/5/4 10:31,"请问贵公司的长永高速是否在维修,如在维修维修量大吗?",9
6377,6377,721360,2010/5/4 10:32,股东问本公司参与的光热发电项目从专业技术和市场前景等角度均优于光伏发电，是否会与以色列合作伙伴一起参与五六月开始的国内目前最大的太阳能热发电项目——内蒙古50兆瓦项目的特许权招标？谢谢！,3
6378,6378,539583,2010/5/4 10:58,请问公司对股价是否关注，对于公司的的负面新闻有何解释，能否开个情况说明会，把问题都解释清楚，作为股份公司的管理层，要把股东的利益放到第一位，爱护投资者！,8
6379,6379,901874,2010/5/4 11:03,"最近，巴菲特在股东大会上说：报纸行业的快速消亡“令人触目惊心”。这是一道答案很糟糕的算术题。我更喜欢电视采访而不是纸媒采访。很显然，纸媒的记者可能会歪曲我的话，因为大家“喜欢断章取义”。
  本来不应该跟我们粤传媒结合联想起来。但粤传媒的发展受制于广州日报，而广州日报是粤传媒的双刃剑，以至于粤传媒不敢放开手脚发展！
  戴玉庆多次在媒体里说报业上市无用论，而且固步自封，骄傲自大的说自己的报业就是新媒体。 
   这些恐怖的言论极度伤害影响了粤传媒及其大小股东，及其粤传媒自身的发展。
   本人建议广州日报应尽快发表公告：给粤传媒一个定位，如果不想发展粤传媒，请尽快公告放弃粤传媒这个平台，出让控股股份！给投资粤传媒的股东一条生路。我们全体大小股东有能力有决心为粤传媒的发展出谋划策！可以考虑让湖北日报集团借壳，让粤传媒改为鄂传媒！！
",9
6380,6380,629496,2010/5/4 11:04,永生华清和开发区永生华清2009年的液晶产量情况没有披露，另外二公司有没有扩产计划,3
6381,6381,540112,2010/5/4 11:09,这篇《现代投资主要资产受困“危桥” 维修期前后不一》又让公司股价暴跌，请问公司文章里面说的是事实吗，公司方面有何解释？难道就任由这样下去吗？,8
6382,6382,540107,2010/5/4 11:20,公司的负面新闻一条接一条，公司的股价一跌再跌，难道公司真的没有需要澄清的吗？公司高管到底有没有被刑拘？请给我们一个明确的答复！,8
6383,6383,433434,2010/5/4 11:25,我看4月出左右，证监会已经受理了792的审批材料，为什莫今天又受理一回呢？是原先递交的材料不全，又补交的吗？,9
6384,6384,808533,2010/5/4 11:36,"公司的抚湖和bopa同步项目都已经试生产,这两个项目的产品销售情况怎样?什么时候能全部达产?第二季度能给公司带来多少利润?下半年能给公司创造多少利润?",3
6385,6385,484078,2010/5/4 12:29,09年年报说，重庆项目一期的施工建设许可证2010年4月底能拿到，不知道进展如何了？,3
6386,6386,299175,2010/5/4 13:24,格力这么多现金，难道要搞格力银行？我想主业是要不了这么多的现金的吧，格力回购股票我是不敢奢望，但是希望格力能够用好这些钱，宁愿放在银行里吃利息（应该也有5亿的利息），也不要去搞投机，小心一失足成千古恨啊。（作为小股东的我，看着格力账面上这么多钱我就心惊肉跳，管理层千万不要头脑发热啊）,8
6387,6387,826168,2010/5/4 13:30,天马今年能否生产高铁轴承，如不能预计那一年能生产?,6
6388,6388,808445,2010/5/4 13:51,我對公司的最大希望是盡快上馬鋰電池薄膜項目。與000973佛塑公司之相關產品形成南北呼應。。。致謝了！,9
6389,6389,811502,2010/5/4 13:51,董事长先生：我看年报中披露拟新进1000.40万股威海广泰，我想问是二级市场新进的吗,5
6390,6390,540036,2010/5/4 13:59,上海证券报的记者赵碧君和公司有仇吗？为什么他老是在和公司作对，但公司也不澄清！难道他说的是真实的，公司默认了？,9
6391,6391,808423,2010/5/4 14:07,鋰電池薄膜項目上馬之日，002108股價翻番之時。。。切切！,9
6392,6392,540024,2010/5/4 14:12,公司应及时对媒体负面报道进行澄清，这才是对投资者负责任的态度。09年6月份上海证券报同样是该记者赵碧君，对另一家上市公司烟台氨纶连续著文发布负面消息，而烟台氨纶公司就及时对股票申请了暂时停牌，避免股价大幅波动，直到公司对问题澄清后才复牌，事实证明该公司的做法有效的稳定了短期市场消息对股价的负面影响，在复牌后数月至半年股价都始终健康向上运行。从这个同样的事例，我觉得现代投资的管理层应该学习到正确的危机处理方法，而不是像目前的等待和漠视,7
6393,6393,662797,2010/5/4 14:19,"凯恩股份公告称，公司拟收购集团电池公司78.80％的股权，将以不低于8.51元/股的价格非公开发行不超过4000万股股票发展该项业务。
募集资金拟投入两个项目：一是增资电池公司实施新增年产能2.5亿节动力电池技改项目，该项目总投资31500万元，募集资金使用金额18000万元；二是增资电池公司实施车用动力电池新建项目，该项目总投资12000万元，募集资金使用金额7000万元。为何至今未发行股票？后期电池项目进展会受影响吗？",3
6394,6394,808403,2010/5/4 14:38,请问：10年1-6月净利润与上年同期相比增长不超过30％，那下降也是不超过30％呀。能不能划定义个范围呀。,5
6395,6395,1583464,2010/5/4 14:46,公司还有多少股份为解禁？,7
6396,6396,808306,2010/5/4 15:10,建议公司原材料的波动、公司采取期货套期保值方法规避。另外向上游收购原材料生产商，延长产业链来抵御风险,9
6397,6397,799440,2010/5/4 15:14,你好，贵公司的主业利润如何？有无新的利润增长点？,5
6398,6398,799436,2010/5/4 15:18,请介绍一下定向增发事宜进展情况,7
6399,6399,1002471,2010/5/4 15:40,请说明与赛迪的关系.,9
6400,6400,996726,2010/5/4 15:55,2010年一季度股东人数是多少？,5
6401,6401,539979,2010/5/4 16:01,最近有一篇报道，现代投资主要资产受困危桥 维修期前后不一。贵公司和报道有很大差别，到底是贵公司有问题还是报道人有问题？能不能做出解释，如果是记者报道不符合事实？公司是否拿起法律武器呢？如果是公司有问题？怎么不进行公告呢？？？？？？,3
6402,6402,950429,2010/5/4 16:03,请问有传言说福晶得到北京的6000万激光显示订单，这是真的吗,3
6403,6403,1009545,2010/5/4 16:08,最近发改委发文提高天津等11省市天然气管道运输价格，为何贵公司不在其中？,9
6404,6404,829010,2010/5/4 16:14,请问大股东持续减持，是否对公司长远发展缺乏信心？近期是否还有减持打算？,7
6405,6405,641954,2010/5/4 16:19,我在深交所诚信档案里发现公司几大高管纷纷在4月29日增持本公司股票，每人平均增持耗资60余万元，能解释一下具体原因吗？,8
6406,6406,799441,2010/5/4 16:20,请问林总，到2012年你的股票就解禁了，是否考虑减持？,7
6407,6407,596953,2010/5/4 16:21,10转5的分配方案何时实施啊？,7
6408,6408,1105153,2010/5/4 16:23,面对如何错综复杂的国际和国内形势，公司筹划50亿循环产业园的信心有无动摇？,9
6409,6409,1105146,2010/5/4 16:27,发现公司到处在招兵买马，公司有信心招到理想的人员迅速开拓市场吗？,2
6410,6410,1105144,2010/5/4 16:31,公司电子废弃物回收超市已经运行了一段时间了，能否总结一下其与传统回收方式相比有多大的生命力？是否符合公司的预期？,9
6411,6411,540034,2010/5/4 16:32,"由于媒体集中的负面报道，而公司迟迟未在深交所进行公告，以至于公司股价连续暴跌，远远超过近期同行业板块的跌幅，现代的管理层怎么能就如此袖手旁观，坐视投资者利益蒙受如此大的损失啊
光在这个平台回复是不够的，公司应该在深交所正式公告，如果媒体报道失实，应该就相关问题正式的纠偏，保护投资者利益。另外，关于国道补偿，公司也应该尽快落实，这也是股东权益阿，请公司重视。",1
6412,6412,1105142,2010/5/4 16:38,公司电子废弃物回收超市模式已在武汉、丰城等地运作，能否谈一下地方政府对此模式的认可程度到底如何？,9
6413,6413,1105140,2010/5/4 16:44,公司一季度塑木型材的产能与销售是否低于预期?国家出台的房产调控政策对其有多大的影响?,1
6414,6414,540016,2010/5/4 16:57,从地图上看，媒体最近报道的株洲段立交桥本身并不影响京珠高速主干线的车流运行，只是京珠高速段与株洲的连接线上的互通立交桥，不知道我的理解对不对？如果是这样，上海证券报的报道标题更是严重失实，何来“主要路产受困危桥”，完全是危言耸听。但话说回来，像这样的情况，公司公告解释清楚不是很容易么？为什么不公告呢？,9
6415,6415,338979,2010/5/4 17:19,收到证监会关于接受材料通知书了吗？,9
6416,6416,41111,2010/5/4 17:58,五一后开市第一天，央视2台财经频道在股市收盘后对“深鸿基转让西安新鸿业股权 ”一事存在的问题做了专题报告，请问贵公司对此有何解释？,3
6417,6417,1002492,2010/5/4 18:06,"请就这则消息做出说明:拓维信息(002261.SZ)两次闯关不成，引起激烈讨论的是其货币资金、国定资产造价和隐瞒负债等问题,柘维信息向赛迪顾问买数据?公司与赛迪顾问没有合作关系?
股市监管： 证监会暴怒：赛迪造假涉百公司 给钱就办事
2010-05-01 14:02 理财周报

　　多行不义必自毙。
　　中国首家香港上市现代咨询顾问企业，率先通过国际及国家质量管制体系ISO9001认证，隶属于工业信息化部旗下中国电子信息产业发展研究院(CCID)。衣着光鲜，毁于一旦。
　　2010年4月，国内知名咨询公司赛迪顾问(08235.HK)因卷入IPO咨询造假丑闻，触怒中国证监会，而被正式立项调查。
　　　　　　
　　拓维信息(002261.SZ)两次闯关不成，引起激烈讨论的是其货币资金、国定资产造价和隐瞒负债等问题；
　　

　　……
　　非常明显，上述糟糕的案例都集中在IT、信息等领域，北京投行人士解读说，IT领域确实是赛迪的强项，故而曾引发投行的兴趣。
　　
　　
　
　　事已至此，留给投资者的，是更多困难的想象。
　　首先是，到底有多少个正方软件值得怀疑？
　　此处仅列出曾引起市场质疑或关注的项目如下：
　　立思辰(300010.SZ)、网宿科技(300017.SZ)、杭州新世纪信息(002280.SZ，曾遭竞争对手投诉)、立立电子、拓维信息、启明信息、唬煌科技、久其软件、成都吉锐、263网、大连华信、福星晓程、北京博辉、正方科技。
 
",3
6418,6418,950403,2010/5/4 19:02,听说贵公司今年前半年有近50名的员工辞职，这是真的吗，为什么留不住熟练工呢？,2
6419,6419,299048,2010/5/4 19:06,股价连续下跌，请问公司是否有什么利空消息没公布吗？,8
6420,6420,1064720,2010/5/4 19:19,我用的是国信金色阳光证卷行情软件，为何只有002309的基本资料栏乱七八糟的，里面都是不同样的双信息，如两栏“分红扩股”而信息又不同，请查一下。,7
6421,6421,1064718,2010/5/4 19:35,请问王柏兴：002309你有信心象我们江苏的苏宁电器一样发展呀？我将原计划买房的都投资了002309，但现在已损失了11万，如果002309每年两次10分10再填权，002309成为第二个苏宁电器就好了，不知道你们高层有没有雄心！,3
6422,6422,1502826,2010/5/4 20:17,有机构调研吗，各店业绩怎样,5
6423,6423,808176,2010/5/4 20:24,公司二季度增长有没有超过30%的可能?,5
6424,6424,412526,2010/5/4 20:54,为什么公司近几年效益这么差?建在煤堆不赚钱!!!上网电价那么低???,4
6425,6425,826068,2010/5/4 21:02,关于小非持有股份锁定期限问题，经查阅相关资料的确是我搞错了，在此向您表示歉意，并谢谢您的耐心解答。,9
6426,6426,539864,2010/5/4 21:05,现代投资董事会应该在5月5日的早上，用公告向全国的投资者说明上海证券报报道的《现代投资主要资产受困“危桥” 维修期前后不一》的真实情况，以保护全国的投资者的利益。同时，现代投资董事会应该在5月5日的早上，用公告向全国的投资者旗帜鲜明地说明，保留追究有关造谣者的权利。,9
6427,6427,681822,2010/5/4 21:15,单店的成熟期一般为几年？前几次募集资金设立的连锁店报告中都写到还未到达判定年限，但效益应该计入年报，这样理解是否正确？,5
6428,6428,1011585,2010/5/4 21:18,公司09年三季度业绩下降明显，四季度后又有所增长，10年一季度又明显下降。据财经报纸报道是一季度大规模促销（3折-5折）造成收益大幅下滑，一季报预测上半年收益也将下滑，除了09年上半年非常规损益原因外，是否是市场竞争造成公司业务竞争力下降，公司当前主要的竞争对手是哪几家，其竞争优势在哪？,3
6429,6429,826058,2010/5/4 21:18,天马高铁轴承进展怎么样，能不能让股东享有知情权,3
6430,6430,1053382,2010/5/4 22:09,公司会在中期进行分配、转增吗,7
6431,6431,368224,2010/5/4 22:23,公司最大的失策是没有抓住有利时机在资本市场融资，这次定向增发估计又泡汤了。希望公司列表公布目前在建和拟建的各个项目概况及土地储备情况，江北的项目还有多少未决算的建筑面积？希望今年中期来个10送10，把股价和业绩做上去，最终增发成功,5
6432,6432,78558,2010/5/4 22:40,说什么一直致力公司盈利能力的提高，希望借此提高公司在资本市场的地位，有什么用，这么长时间不能给股民带来收益，公司应该有详细的计划公布才能提振股民的信心。,3
6433,6433,298927,2010/5/4 23:00,在09年中报、年报的“支付其他与经营活动有关的现金”和“其他货币资金”中都出现数十亿的保证金，请问这是什么保证金？,2
6434,6434,273461,2010/5/4 23:14,"每股收益为2.38元，比去年同期增长58.67％，距预增上限相差高达41.33％。实际业绩虽然在预增50％—100％的范围内，但我们感到被愚弄了，因为1月20日公司的利润一般都已成定局，怎么能如此夸大，会有如此的不确定性，这不是在诱导投资者大胆买入其股票吗？
",5
6435,6435,273457,2010/5/4 23:17,实行股改后，股权会越来越分散，上市公司的一些重大预案，广大中小投资者根本无法到现场开股东大会进行表决，他们的意见得不到采纳。所以建议今后上市公司的一些重大预案，包括利润分配方案，广大中小投资者可采取网上投票的方式进行表决。,9
6436,6436,302360,2010/5/4 23:29,看了高管年收入，我提个建义：为高管们加１次薪，翻１倍薪水．,5
6437,6437,302358,2010/5/4 23:45,董秘您好！我想了解财物公司是怎么运作的？他的作用？以及财物公司会对上市公司来来什么利益？请答复细致点好吗？,9
6438,6438,807977,2010/5/4 23:50,"我沧州银行的朋友告诉我,沧州商行2009年已定分红方案,每十股派现1.2元,这样贵公司能分得396万,折合每股收益提高4分多,请问这情况是否属实?如属实贵公司是否需发公告?",7
6439,6439,312043,2010/5/5 6:41,百克即将入主武汉禾元生物是真的吗?,9
6440,6440,312039,2010/5/5 6:45,百克和金赛有上创业版的计划吗?,3
6441,6441,312037,2010/5/5 6:46,公司下属企业百克和金赛具备创业版上市条件?,9
6442,6442,312034,2010/5/5 6:47,长效生长激素现在进行到什么程度了?,9
6443,6443,312033,2010/5/5 6:48,10年有无新项目推出？,3
6444,6444,1565958,2010/5/5 6:51,"公司会象你们所说年增长百分之30吗如果这样净利润应更高是吗?因毛利率是提高的,那为什么股价表现这么差?",4
6445,6445,539709,2010/5/5 6:55,公司领导为什么对记者赵碧君写的一些关于公司负面影响的文章视而不见呢？？？,9
6446,6446,539702,2010/5/5 7:06,赵碧君连夜又赶了篇文章《顾问咨询费竟达千万元 现代投资疑似“洗钱”》公司怎么看，领导层还能坐的住吗？在披露就都是些犯法的事了，公司还能沉默吗？,9
6447,6447,807883,2010/5/5 7:31,沧州银行网站上4月30日公告:《2009年度利润分配方案》，决定按每股0.12元向股东发放2009年度红利。请问公司持有多少股沧州银行股票?为何不公告?,7
6448,6448,1011558,2010/5/5 7:59,请问：公司参加世博民企馆出的2000万元在去年财报上反映了吗？费用如何记账？还是在今年一季报中记提或目前仍未处理，谢谢！,5
6449,6449,539651,2010/5/5 8:02,又一篇文章《顾问咨询费竟达千万元 现代投资疑似“洗钱”》（2010年05月05日 01:37  中国证券网）粉墨登台，公司难道还不停牌公告澄清？！！,3
6450,6450,1011549,2010/5/5 8:04,本人经常去两个品牌的店去考察，看到1--3月销售很火啊，按理不应该只有0.02元的业绩啊？元旦一天就销售上亿呢，公司是不是预留利润了，等大股东解禁后进行业绩释放？谢谢！,5
6451,6451,1011545,2010/5/5 8:09,昨天20.05元，也许会更低，而行权价24.95元，各位高管会以更优惠二级市场价买入转而放弃激励股份吗？这可是一笔划算的买卖啊！,8
6452,6452,1011544,2010/5/5 8:12,公司不断推出新产品，可股价就是长长寻常不走一点路！一点也没有不走寻常路的影子啊？公司究竟怎么了？谢谢！,6
6453,6453,1011543,2010/5/5 8:17,公司研究一下李宁去年80亿是怎么做出来的，造直营行吗？公司如何理解股价与其它纺织股装股的巨大差距？！,6
6454,6454,1011540,2010/5/5 8:18,公司该深刻重视二级市场的形象了！！！,8
6455,6455,1011538,2010/5/5 8:22,优秀的管理层会照顾所有股东的利益和长期发展的均横的，美邦不是没有做不到的吗？周董是否是时候改变经营策略了？,2
6456,6456,1011535,2010/5/5 8:24,公司的网站宣传公司亮点太少，请加强，及时更新宣传最新近况和事件！,9
6457,6457,399215,2010/5/5 8:30,公司股票这几天接连暴跌，是不是公司经营出了问题还是有其他原因。上市公司采取什么措施保证投资者的利益？？？,2
6458,6458,907387,2010/5/5 8:49,"1

西安天胜厂房目前正在装修，计划到6月份进行设备安装。投产在几月份?主要生产那些产品?一年产值是多少?

2    公司在未来手机支付方面, rf-sim卡是否同时备制造和封测能力,啥时量产?

3.   半年报增长50％还是4800-5500万?这里有明显矛盾.

4.    目前生产是否已经排到6月,西安天胜厂投产前能不能再扩大?

 
",6
6459,6459,299156,2010/5/5 9:05,"请问:格力号称掌握了变频空调的核心技术,这技术跟美的比能带来多少效益?什么时候能让股东看到结果?",4
6460,6460,808421,2010/5/5 9:05,沧州市商行2009年度分红的约400万元(公司持有3300万股)是否到帐?谢谢,7
6461,6461,808402,2010/5/5 9:07,沧州银行分红能增加公司二季度收益折合每股多少?谢谢,7
6462,6462,808371,2010/5/5 9:08,"沧州银行2009年度股金分红公告

 

本行2009年度股东大会审议通过了《2009年度利润分配方案》，决定按每股0.12元向股东发放2009年度红利。现公告如下：

一、分红时间

2010年5月4日--18日（周一至周五 上午8：00-11：30，下午2：00-5：00）。

二、分红地点

沧州银行营业部，位于沧州市清池南大道28号。

请问公司去领分红了吗?能明确回答一下吗?别忘了领分红呀,这可是400万呀",7
6463,6463,808311,2010/5/5 9:10,"按规定不需要公告沧州银行分红,但就不能考虑一下我们股东的感受,公告一下吗?公告了只能说明贵公司做的更好,目前公司股价大幅度下跌,贵公司公告了,能让多些股东了解一下公司的情况,这样不好吗?",7
6464,6464,539893,2010/5/5 9:19,面对“洗钱”的犯罪指控，管理层还沉得住气，就真佩服了！,9
6465,6465,539768,2010/5/5 9:31,"如果公司继续这样任由投资者蒙受损失，广大股东可以援引《公司法》第152条的
   规定对上述高管人员提起赔偿诉讼，从而维护自身合法权益维权，让公司赔偿股东们的损失。",9
6466,6466,539882,2010/5/5 9:48,（顾问咨询费竟达千万元  现代投资疑似“洗钱”）这报道是否属实？？公司的负面新闻一条接一条，公司的股价一跌再跌，希望公司予以澄清？？？？,8
6467,6467,299080,2010/5/5 10:00,最近业界盛传格力要进入冰箱领域，请问有这个计划吗？是集团还是公司？,3
6468,6468,433101,2010/5/5 10:22,不管是长线还是短线投资，目前43元多的股价，还有能赚钱的吗,8
6469,6469,539924,2010/5/5 10:32,现代投资董事会应该向中国证券监督委员会举报赵璧君蓄意操纵并凶残打压现代投资股价的违法行为，现代投资董事会应该向中国证券监督委员会举报上海证券报发表赵璧君失实报道的问题，现代投资董事会应该向中国证券监督委员会举报东方财富网现代投资股吧连续将赵璧君失实报道现代投资的文章置顶、制造恐慌情绪、帮助打压现代投资股价的违法行为。,8
6470,6470,299210,2010/5/5 10:57,2001年一季度报告已出，相关数据相信也已经明晰。请问格力空调09年和本年一季度的内销市场占有率是多少？是否呈现下降趋势？,1
6471,6471,324466,2010/5/5 11:15,请问铜城被退市的可能是不是很大，如果退市了，我们投资者会不会本钱全部搭进去,9
6472,6472,196948,2010/5/5 11:21,请及时回复投资者提问,9
6473,6473,540106,2010/5/5 11:29,现代投资高管到底有没有“洗钱”？千万元的顾问咨询费能不能具体解释一下？给投资者一个说法吧！,9
6474,6474,632252,2010/5/5 11:37,公司今年有重组计划吗？,3
6475,6475,1031824,2010/5/5 11:38,"公司在2009年的代理市场占有率为0.65％，通常各个行业第一第二的公司占有市场的大部分份额，比如饮料业的可口可乐和百事可乐，白酒业的茅台和五粮液，请问公司在未来5年房地产代理市场的占有率能达到多少？
",1
6476,6476,808370,2010/5/5 11:43,作为公司基本面（含产能扩大）本身还是可以的，相信公司管理层有经验应对，但目前国际国内情况其实并不理想。希望公司能参照目前国际国内情势、考虑投资上游原材料供应商（参股亦可）。现在或将来一段时期应该是投资比较好的时期，请公司把握好。,3
6477,6477,1031816,2010/5/5 11:44,目前正是房地产市场的低迷时期，收购同业公司的机会相对更大，请问公司有没有继续收购其他知名地产代理商的计划。,3
6478,6478,299030,2010/5/5 11:49,公司现金充沛，股价低估，会考虑回购股票吗？,8
6479,6479,738318,2010/5/5 11:54,"PS：最近公司网站不能正常登陆，网站是公司对外的一个窗口，你们就是这样管理公司的吗    
 
粤 水 电 : 谢谢您对本公司的关心，本公司网站运作基本正常，出现临时性网络问题本公司都会积极采取措施及时进行处理，不存在长时间不能正常登陆的情况。

首先，要表扬的是投资者互动平台回复及时，但严重的是到今天还不能正常登陆公司网站，你们说的临时是多久，是一天，一周，一月还是一年
",9
6480,6480,866733,2010/5/5 11:59,"首先谢谢贵公司的回复.我是报喜鸟公司的一个小股东,也是报喜鸟公司的一个消费者.从股东的角度出发我期望公司能加大圣捷罗（S.ANGELO）在市场上的推广力度.当在中央台看见七皮狼,爱登堡的广告时,我在内心深处也期望看到圣捷罗的-时尚,休闲,前卫风格的广告.做为消费者我也希望报喜鸟能保持高质量的一贯水准.这也是吸引我曾经购买它的原因.期待年底公司能给我们提交一份满意的答卷.尤其是在高投入高产出为主的经营策略转变和网点的建设上,也期待哈哈.谢谢",2
6481,6481,1140845,2010/5/5 12:11,建议汉王尽快推出彩色电子书，并及早将营销重心放在中小学课本的电子化上，采用16开较好，中小学课本的电子化才是电子书的真正市场,9
6482,6482,78569,2010/5/5 12:11,公司目标成为最受人尊敬的公司一直，那么，可否谈谈，管理层怎么看到，公司的利润率低下的问题，公司认为合理的利润率在同行业该是怎么样的一个水平，和竞争对手比较和同行业比较，公司的利润率水平在哪些地方需要努力来改善,4
6483,6483,1566022,2010/5/5 12:12,"看了公司资料认为公司有发展前途就把几十年积赞的几十万元买了公司股票现在亏七万多,我希望你们承诺自己所说的年递增百分之30以这样我如果还能活10年应该会增值几倍,你们能做到吗?",8
6484,6484,539839,2010/5/5 12:40,强烈要求公司对广大投资者的问题尽快答复，维护投资者权益。,9
6485,6485,539829,2010/5/5 13:00,快停牌，把真相说明，我马上就让律师投资你们，告到证监会,3
6486,6486,910912,2010/5/5 13:11,请问，公司有何措施，在扩张的进程中保持盈利的稳定增长？,4
6487,6487,825977,2010/5/5 13:35,"12日上午，由中国机床工具工业协会主办的2010年中国数控机床展览会(CCMT)在南京隆重开幕。齐重数控董事长马伟良以荣誉嘉宾身份为开幕式剪彩，齐重三台具有世界一流技术水平的参展新产品威风亮相，引起轰动，广受好评，并且摘得本届会展最高奖——“春燕”2块奖牌，企业则领到2009年度行业6项评比中的5块金匾，成为同行业中的最大赢家。 

　本届会展4月12日——16日在南京国际博览中心举办，主题确定为：展示自主创新成果，推动产业振兴升级。700多家企业参展，中国机床工具行业领军企业悉数到场，还有近20个国家或地区的50多家展商参展，共展出数控机床主机及大型量仪近800台套，各种机床配套件及工具量仪数万件，成为CCMT规模最大的一届，展示的国产新品、精品、名品，代表中国数控机床及相应配套产品的最高水平。

　齐重数控的展品格外抢眼，出展的3台产品为数控成形磨齿机、数控立式铣齿机和双柱立式车削加工中心，是企业在总结几十年制造技术经验的基础上，采用现代化的设计理念和先进的生产制造工艺，完全自主研发的产品，全部具有自主知识产权，填补国内空白。这3台产品标志着齐重数控机床的制造水平具备了与国际机床企业同台竞技的能力，在高档数控机床的设计制造方面实现了新的突破。

　另悉，在本届展会上，齐重数控参展的三台新产品中，YK73400L数控成形磨齿机、HDVT250×16/16Q-MC双柱立式车削加工中心获得本届会展最高奖——“春燕奖”。齐重数控获得的5个奖项分别是：自主创新十佳企业、数控产值十佳企业、产品销售收入十佳企业、产品出口创汇十佳企业、精心创品牌活动十佳企业。请问：在此次展会上天马有没有接到单？接到多少？小股东是不知的，有钱的大股东都知道了！

",1
6488,6488,1515228,2010/5/5 13:53,请问：2005年以前成立的子公司都可以有不错的盈利，为什么上海子公司却会亏损？想听听公司对亏损原因的分析,5
6489,6489,807733,2010/5/5 13:54,本周或下周能否实施利润分配?谢谢,7
6490,6490,124877,2010/5/5 14:07,公司有充足的现金为何不考虑收购其他小型制药公司,3
6491,6491,299181,2010/5/5 14:09,好想格力在2010年的二季里率先出报表呀！这样提升格力的股价呀！格力能吗？？！！,8
6492,6492,539995,2010/5/5 14:19,公司年报中管理费用没有明细，请问证券报说的管理费用中1000万为咨询费是怎么回事？,5
6493,6493,539852,2010/5/5 14:42,为什么公司对我们一篇篇负面报道予以澄清，是不是有什么难言之隐？为什么不停牌，我们中小散户已经血流成河了！我们的损失谁来弥补？,3
6494,6494,539838,2010/5/5 14:44,请公司尽快回复“上海证券赵赵璧君报道是否属实”如不属实，作为投资者将向中国证券监督委员会举报赵璧君蓄意操纵并恶意打压现代投资股价的违法行为，并向中国证券监督委员会举报“上海证券报记者赵璧君恶意发表失实报道的问题并查处”，向中国证券监督委员会举报“东方财富网现代投资股吧连续将赵璧君失实报道现代投资的文章置顶、制造恐慌情绪、恶意打压现代投资股价的违法行为”！直至对付公堂！！！,8
6495,6495,1053381,2010/5/5 14:45,"请问包装一体化哪个环节相对来说更重要,附加价值更高一点?",9
6496,6496,596948,2010/5/5 14:55,公司最近股价一直下跌，为什么呢？公司有啥问题？,8
6497,6497,922179,2010/5/5 15:07,请问公司如何在激烈的人才市场上吸引、留住和激励人才？,2
6498,6498,1120496,2010/5/5 15:09,"您好,为何时何09年的总收入比08年增长较少呢?",5
6499,6499,731034,2010/5/5 15:19,请问您是否认为就现在的价格公司的股票有投资价值？,8
6500,6500,731031,2010/5/5 15:20,作为上市公司懂事长，您对公司目前的股价怎么定位？,8
6501,6501,731042,2010/5/5 16:29,企业的发展需要人才，企业在这个方面有没有长远的策划,1
6502,6502,731037,2010/5/5 16:31,我是贵企业的长期投资者，请问您能让我放心持有吗,9
6503,6503,731033,2010/5/5 16:34,企业在投资股权方面是做的不错的，以后还会有这方面的打算吗，有具体行动吗,3
6504,6504,433403,2010/5/5 16:37,请问国家法律规定必须给予异议股份要求公司回购权的目的是什么？就是保护中小投资者的利益，避免由于合并等公司重大决策遭受损失，我这样回答您们没有异议吧？如果以去年7月份第二次董事会前的二十日均价作为回购价，那么，对792异议股份的回购只是保护了去年7月以后异议股份没有因为合并造成损失。但是，本次合并是从08年6月底开始的，08年6月到09年7月这一年间792投资者因为合并遭受的损失是显而易见的（扣除大盘和业绩因素），也是股票市场所普遍公认的，这期间投资者的利益也需要得到保护，因此，回购价的确定必须以第一次董事会前的08年6月底的20日均价为准，以08年7月第二次董事会前的20日均价确定回购价是没有根据也没有先例的。考虑到大盘和业绩因素，以及与578的一致，我们可以接受下调至73.83元。请问公司对此的态度？,5
6505,6505,731043,2010/5/5 16:44,请问黄董事长，贵公司的核心技术人员是否稳定，技术保密措施主要是什么方式,2
6506,6506,1120495,2010/5/5 16:47,请预计今年内销产品销售增长，谢谢！,3
